question_id,image_name,category,abc_label,raw_output,prediction,ground_truth,correct
811.png-2,811.png,foodChainsWebs,False,C) Hawk,C,C,True
811.png-5,811.png,foodChainsWebs,False,D) Hawks,D,D,True
811.png-7,811.png,foodChainsWebs,False,C) frags,C,D,False
811.png-3,811.png,foodChainsWebs,False,"B) Hawks, only",B,B,True
2063.png-5,2063.png,foodChainsWebs,False,D) Herbivores,D,D,True
2063.png-6,2063.png,foodChainsWebs,False,D) producer-consumer,D,D,True
2063.png-8,2063.png,foodChainsWebs,False,C) shrub,C,C,True
2063.png-4,2063.png,foodChainsWebs,False,A) leopard,A,A,True
2063.png-7,2063.png,foodChainsWebs,False,D) Leopard and Vulture,D,D,True
2063.png-1,2063.png,foodChainsWebs,False,D) Mouse and grashoppers,D,D,True
2063.png-10,2063.png,foodChainsWebs,False,D) fiscal shrinke,D,D,True
2063.png-2,2063.png,foodChainsWebs,False,A) lion,A,A,True
2063.png-9,2063.png,foodChainsWebs,False,B) Caracals would starve,B,B,True
2063.png-0,2063.png,foodChainsWebs,False,D) Leopard,D,D,True
2063.png-3,2063.png,foodChainsWebs,False,A) Giraffe,A,A,True
300.png-5,300.png,foodChainsWebs,False,A) Rabbit,A,A,True
300.png-3,300.png,foodChainsWebs,False,A) lions,A,A,True
300.png-4,300.png,foodChainsWebs,False,A) frog and birds.,A,A,True
300.png-10,300.png,foodChainsWebs,False,C) The number would decrease.,C,C,True
300.png-2,300.png,foodChainsWebs,False,A) 3,A,A,True
300.png-0,300.png,foodChainsWebs,False,A) herbivore,A,A,True
300.png-9,300.png,foodChainsWebs,False,C) grasshopper,C,C,True
300.png-7,300.png,foodChainsWebs,False,C) population will decrease,C,C,True
300.png-6,300.png,foodChainsWebs,False,C) More deer,C,C,True
300.png-8,300.png,foodChainsWebs,False,D) less lions,D,D,True
300.png-1,300.png,foodChainsWebs,False,D) lion,D,D,True
398.png-4,398.png,foodChainsWebs,False,A) grasshopper,A,A,True
398.png-3,398.png,foodChainsWebs,False,B) frog to man,B,C,False
398.png-9,398.png,foodChainsWebs,False,A) Increase,A,A,True
398.png-5,398.png,foodChainsWebs,False,C) No,C,C,True
398.png-0,398.png,foodChainsWebs,False,C) They would all decrease,C,C,True
398.png-7,398.png,foodChainsWebs,False,D) plant,D,D,True
398.png-8,398.png,foodChainsWebs,False,B) frog,B,B,True
398.png-2,398.png,foodChainsWebs,False,A) decrease,A,A,True
398.png-6,398.png,foodChainsWebs,False,B) decrease,B,B,True
398.png-1,398.png,foodChainsWebs,False,D) Grasshopper,D,A,False
2010.png-2,2010.png,foodChainsWebs,False,B) Producers,B,B,True
2010.png-7,2010.png,foodChainsWebs,False,A) 1,A,B,False
2010.png-1,2010.png,foodChainsWebs,False,A) yes,A,A,True
2010.png-10,2010.png,foodChainsWebs,False,C) Omnivores,C,C,True
2010.png-9,2010.png,foodChainsWebs,False,C) producer,C,C,True
2010.png-0,2010.png,foodChainsWebs,False,B) Omnivores,B,B,True
2010.png-5,2010.png,foodChainsWebs,False,C) Human,C,C,True
2010.png-3,2010.png,foodChainsWebs,False,D) Human,D,D,True
2010.png-6,2010.png,foodChainsWebs,False,A) vegetables,A,A,True
2010.png-11,2010.png,foodChainsWebs,False,A) human,A,A,True
2010.png-8,2010.png,foodChainsWebs,False,A) Fish,A,B,False
2010.png-4,2010.png,foodChainsWebs,False,B) Grain,B,B,True
909.png-0,909.png,foodChainsWebs,False,B) Carnivore,B,D,False
909.png-4,909.png,foodChainsWebs,False,B) fish fry,B,B,True
909.png-1,909.png,foodChainsWebs,False,A) barracuda,A,A,True
909.png-2,909.png,foodChainsWebs,False,C) Barracuda,C,C,True
909.png-3,909.png,foodChainsWebs,False,B) Barracuda,B,B,True
1991.png-0,1991.png,foodChainsWebs,False,A) Birds,A,A,True
1991.png-1,1991.png,foodChainsWebs,False,B) algae,B,B,True
1991.png-8,1991.png,foodChainsWebs,False,C) worms,C,C,True
1991.png-4,1991.png,foodChainsWebs,False,B) Algae,B,B,True
1991.png-2,1991.png,foodChainsWebs,False,A) algae,A,A,True
1991.png-3,1991.png,foodChainsWebs,False,A) fish,A,A,True
1991.png-9,1991.png,foodChainsWebs,False,B) algae,B,B,True
1991.png-10,1991.png,foodChainsWebs,False,B) bird,B,B,True
1991.png-11,1991.png,foodChainsWebs,False,D) Algae,D,D,True
1991.png-5,1991.png,foodChainsWebs,False,C) Algae,C,C,True
1991.png-7,1991.png,foodChainsWebs,False,A) Birds,A,A,True
1991.png-6,1991.png,foodChainsWebs,False,D) Crayfish,D,D,True
1929.png-2,1929.png,foodChainsWebs,False,A) Lady fern,A,A,True
1929.png-10,1929.png,foodChainsWebs,False,"A) Coyote, American Black Bear and American Bald Eagle.",A,A,True
1929.png-8,1929.png,foodChainsWebs,False,C) coyote and eagle,C,C,True
1929.png-7,1929.png,foodChainsWebs,False,D) deer,D,D,True
1929.png-1,1929.png,foodChainsWebs,False,A) Pecan and Lady Fern,A,A,True
1929.png-0,1929.png,foodChainsWebs,False,C) White-tailed deer,C,C,True
1929.png-6,1929.png,foodChainsWebs,False,D) American black bear,D,D,True
1929.png-3,1929.png,foodChainsWebs,False,B) Lady Fern decreases and Coyote's pray decreases.,B,D,False
1929.png-5,1929.png,foodChainsWebs,False,C) coyote,C,C,True
1929.png-4,1929.png,foodChainsWebs,False,D) lady fern,D,D,True
1929.png-9,1929.png,foodChainsWebs,False,C) producer-consumer,C,C,True
254.png-1,254.png,foodChainsWebs,False,A) plants,A,A,True
254.png-0,254.png,foodChainsWebs,False,D) carnivores,D,D,True
254.png-2,254.png,foodChainsWebs,False,B) carnivores,B,B,True
254.png-5,254.png,foodChainsWebs,False,D) primary,D,D,True
254.png-3,254.png,foodChainsWebs,False,D) Carnivores,D,D,True
254.png-4,254.png,foodChainsWebs,False,C) Plants,C,C,True
530.png-3,530.png,foodChainsWebs,False,D) deer and mice,D,D,True
530.png-0,530.png,foodChainsWebs,False,A) Secondary consumers,A,A,True
530.png-4,530.png,foodChainsWebs,False,D) primary consumer,D,D,True
530.png-5,530.png,foodChainsWebs,False,C) from producer to primary consumer,C,C,True
530.png-2,530.png,foodChainsWebs,False,D) secondary consumer,D,D,True
530.png-1,530.png,foodChainsWebs,False,D) tertiary consumer,D,D,True
530.png-6,530.png,foodChainsWebs,False,A) producer,A,A,True
2015.png-4,2015.png,foodChainsWebs,False,A) 1,A,B,False
2015.png-2,2015.png,foodChainsWebs,False,A) grass,A,A,True
2015.png-0,2015.png,foodChainsWebs,False,B) giraffe,B,B,True
2015.png-1,2015.png,foodChainsWebs,False,C) Grass,C,C,True
2015.png-3,2015.png,foodChainsWebs,False,C) Lion,C,C,True
1809.png-3,1809.png,foodChainsWebs,False,B) Birds.,B,B,True
1809.png-0,1809.png,foodChainsWebs,False,C) More food for birds,C,C,True
1809.png-7,1809.png,foodChainsWebs,False,B) the ant eaters disappear,B,B,True
1809.png-6,1809.png,foodChainsWebs,False,A) plants,A,A,True
1809.png-4,1809.png,foodChainsWebs,False,A) protozoa,A,A,True
1809.png-1,1809.png,foodChainsWebs,False,C) bird,C,C,True
1809.png-5,1809.png,foodChainsWebs,False,D) plant,D,D,True
1809.png-2,1809.png,foodChainsWebs,False,D) Bacteria and earthworm,D,D,True
1774.png-2,1774.png,foodChainsWebs,False,"B) bird , human",B,B,True
1774.png-8,1774.png,foodChainsWebs,False,C) algae,C,C,True
1774.png-5,1774.png,foodChainsWebs,False,C) sandworm,C,C,True
1774.png-3,1774.png,foodChainsWebs,False,C) decrease,C,C,True
1774.png-6,1774.png,foodChainsWebs,False,B) human,B,B,True
1774.png-1,1774.png,foodChainsWebs,False,A) predator.,A,D,False
1774.png-0,1774.png,foodChainsWebs,False,C) Fish population will decrease,C,C,True
1774.png-7,1774.png,foodChainsWebs,False,B) primary cinsumer,B,B,True
1774.png-4,1774.png,foodChainsWebs,False,A) algae,A,A,True
306.png-0,306.png,foodChainsWebs,False,B) insects,B,B,True
306.png-3,306.png,foodChainsWebs,False,C) berries,C,C,True
306.png-4,306.png,foodChainsWebs,False,D) squirrel,D,D,True
306.png-1,306.png,foodChainsWebs,False,B) Grasshopper,B,B,True
306.png-2,306.png,foodChainsWebs,False,A) Plant and Berries,A,A,True
1956.png-11,1956.png,foodChainsWebs,False,A) Rotifer,A,A,True
1956.png-4,1956.png,foodChainsWebs,False,C) rotifer,C,C,True
1956.png-7,1956.png,foodChainsWebs,False,A) consumer,A,A,True
1956.png-0,1956.png,foodChainsWebs,False,B) Rotifers,B,B,True
1956.png-8,1956.png,foodChainsWebs,False,A) Increase,A,C,False
1956.png-2,1956.png,foodChainsWebs,False,D) rotifer,D,D,True
1956.png-1,1956.png,foodChainsWebs,False,C) algae,C,C,True
1956.png-9,1956.png,foodChainsWebs,False,A) Sea horse population will decrease,A,A,True
1956.png-3,1956.png,foodChainsWebs,False,D) Rotifer,D,D,True
1956.png-10,1956.png,foodChainsWebs,False,C) seahorse,C,C,True
1956.png-5,1956.png,foodChainsWebs,False,A) algae,A,A,True
1956.png-6,1956.png,foodChainsWebs,False,C) Mysids would decrease,C,A,False
308.png-9,308.png,foodChainsWebs,False,B) Population of grouse and chipmunk would decrease.,B,B,True
308.png-6,308.png,foodChainsWebs,False,D) Bear and Red tailed hawk,D,D,True
308.png-2,308.png,foodChainsWebs,False,A) deer,A,A,True
308.png-4,308.png,foodChainsWebs,False,D) Deer,D,D,True
308.png-8,308.png,foodChainsWebs,False,B) chipmunk,B,B,True
308.png-0,308.png,foodChainsWebs,False,A) Decomposers,A,A,True
308.png-7,308.png,foodChainsWebs,False,D) Grasses,D,D,True
308.png-3,308.png,foodChainsWebs,False,B) Marmot,B,B,True
308.png-1,308.png,foodChainsWebs,False,C) Bears,C,C,True
308.png-5,308.png,foodChainsWebs,False,B) Less berries and flowers,B,B,True
282.png-1,282.png,foodChainsWebs,False,D) herbivore,D,D,True
282.png-11,282.png,foodChainsWebs,False,B) Decrease,B,B,True
282.png-8,282.png,foodChainsWebs,False,B) Hawk,B,B,True
282.png-0,282.png,foodChainsWebs,False,A) fewer hawks,A,A,True
282.png-9,282.png,foodChainsWebs,False,D) from the grass to the cricket,D,C,False
282.png-3,282.png,foodChainsWebs,False,D) Snake,D,D,True
282.png-4,282.png,foodChainsWebs,False,B) fewer frog,B,B,True
282.png-2,282.png,foodChainsWebs,False,C) grasshopper,C,C,True
282.png-10,282.png,foodChainsWebs,False,B) Shrew,B,B,True
282.png-7,282.png,foodChainsWebs,False,B) grasshopper and cricket,B,B,True
282.png-5,282.png,foodChainsWebs,False,C) primary consumer,C,C,True
282.png-6,282.png,foodChainsWebs,False,A) shrew,A,A,True
23.png-4,23.png,foodChainsWebs,False,C) Carnivores,C,C,True
23.png-9,23.png,foodChainsWebs,False,A) zooplankton,A,A,True
23.png-8,23.png,foodChainsWebs,False,D) phytoplankton,D,D,True
23.png-7,23.png,foodChainsWebs,False,C) whale,C,C,True
23.png-10,23.png,foodChainsWebs,False,A) large fish,A,A,True
23.png-0,23.png,foodChainsWebs,False,C) nothing,C,C,True
23.png-6,23.png,foodChainsWebs,False,D) Phytoplanktons,D,D,True
23.png-1,23.png,foodChainsWebs,False,A) phytoplankton,A,A,True
23.png-5,23.png,foodChainsWebs,False,C) zooplankton,C,C,True
23.png-2,23.png,foodChainsWebs,False,C) whale,C,C,True
23.png-3,23.png,foodChainsWebs,False,C) phytoplankton,C,C,True
2064.png-0,2064.png,foodChainsWebs,False,A) Meerkat,A,A,True
2064.png-1,2064.png,foodChainsWebs,False,A) meerkat,A,A,True
2064.png-7,2064.png,foodChainsWebs,False,C) producer,C,C,True
2064.png-3,2064.png,foodChainsWebs,False,A) gamgagrass,A,A,True
2064.png-4,2064.png,foodChainsWebs,False,B) hawk,B,B,True
2064.png-9,2064.png,foodChainsWebs,False,C) Hawk,C,C,True
2064.png-8,2064.png,foodChainsWebs,False,A) gamagrass,A,A,True
2064.png-10,2064.png,foodChainsWebs,False,D) hawk,D,D,True
2064.png-6,2064.png,foodChainsWebs,False,C) grass,C,C,True
2064.png-2,2064.png,foodChainsWebs,False,B) gamagrass,B,B,True
2064.png-5,2064.png,foodChainsWebs,False,D) Zebra,D,D,True
1867.png-0,1867.png,foodChainsWebs,False,B) Worm,B,B,True
1867.png-4,1867.png,foodChainsWebs,False,A) mouse,A,A,True
1867.png-2,1867.png,foodChainsWebs,False,B) human,B,B,True
1867.png-3,1867.png,foodChainsWebs,False,B) grass,B,B,True
1867.png-5,1867.png,foodChainsWebs,False,C) plant,C,C,True
1867.png-1,1867.png,foodChainsWebs,False,C) Human,C,C,True
526.png-3,526.png,foodChainsWebs,False,A) man,A,A,True
526.png-7,526.png,foodChainsWebs,False,C) bacteria,C,D,False
526.png-5,526.png,foodChainsWebs,False,B) decomposer,B,B,True
526.png-1,526.png,foodChainsWebs,False,D) guava decreases,D,A,False
526.png-4,526.png,foodChainsWebs,False,D) worm,D,D,True
526.png-6,526.png,foodChainsWebs,False,B) predator,B,B,True
526.png-2,526.png,foodChainsWebs,False,C) Guava,C,C,True
526.png-0,526.png,foodChainsWebs,False,A) The chicken population would increase,A,A,True
1831.png-6,1831.png,foodChainsWebs,False,D) copepod (A) C (B) D (C) B,D,B,False
1831.png-4,1831.png,foodChainsWebs,False,A) Carnivores,A,A,True
1831.png-1,1831.png,foodChainsWebs,False,A) copepod,A,A,True
1831.png-2,1831.png,foodChainsWebs,False,A) copepod,A,A,True
1831.png-5,1831.png,foodChainsWebs,False,C) copepod,C,C,True
1831.png-3,1831.png,foodChainsWebs,False,A) decrease,A,A,True
1831.png-0,1831.png,foodChainsWebs,False,C) arctic cod,C,C,True
1831.png-8,1831.png,foodChainsWebs,False,B) phytoplankton,B,B,True
1831.png-7,1831.png,foodChainsWebs,False,A) orca,A,A,True
535.png-1,535.png,foodChainsWebs,False,B) herbivorous insects,B,B,True
535.png-6,535.png,foodChainsWebs,False,A) fox,A,A,True
535.png-2,535.png,foodChainsWebs,False,B) hawk,B,B,True
535.png-4,535.png,foodChainsWebs,False,C) plants,C,C,True
535.png-7,535.png,foodChainsWebs,False,C) predaceous insects,C,C,True
535.png-0,535.png,foodChainsWebs,False,C) plants,C,C,True
535.png-3,535.png,foodChainsWebs,False,D) all three options above,D,D,True
535.png-8,535.png,foodChainsWebs,False,D) more mice,D,D,True
535.png-9,535.png,foodChainsWebs,False,A) predaceous insects,A,A,True
535.png-5,535.png,foodChainsWebs,False,B) Spiders,B,B,True
488.png-2,488.png,foodChainsWebs,False,A) carnivore,A,A,True
488.png-8,488.png,foodChainsWebs,False,C) grasshopper,C,C,True
488.png-1,488.png,foodChainsWebs,False,B) grasshopper,B,B,True
488.png-5,488.png,foodChainsWebs,False,B) hawks,B,B,True
488.png-10,488.png,foodChainsWebs,False,D) decrease,D,D,True
488.png-3,488.png,foodChainsWebs,False,C) Grasshopper,C,C,True
488.png-4,488.png,foodChainsWebs,False,B) Sparrow,B,B,True
488.png-6,488.png,foodChainsWebs,False,D) blueberry bushes,D,D,True
488.png-0,488.png,foodChainsWebs,False,B) Hawk population decrease,B,B,True
488.png-9,488.png,foodChainsWebs,False,D) Hawk,D,D,True
488.png-7,488.png,foodChainsWebs,False,C) grass,C,C,True
1817.png-5,1817.png,foodChainsWebs,False,D) carnivore,D,C,False
1817.png-0,1817.png,foodChainsWebs,False,C) Producers,C,C,True
1817.png-2,1817.png,foodChainsWebs,False,C) plant life,C,C,True
1817.png-4,1817.png,foodChainsWebs,False,B) Consumer,B,B,True
1817.png-1,1817.png,foodChainsWebs,False,C) bear,C,C,True
1817.png-3,1817.png,foodChainsWebs,False,C) sun,C,D,False
1898.png-8,1898.png,foodChainsWebs,False,C) Acorns will suffer from loss of energy.,C,C,True
1898.png-7,1898.png,foodChainsWebs,False,A) sun,A,A,True
1898.png-6,1898.png,foodChainsWebs,False,A) Tertiary consumers,A,D,False
1898.png-0,1898.png,foodChainsWebs,False,D) Herbivores,D,D,True
1898.png-4,1898.png,foodChainsWebs,False,D) red panda,D,D,True
1898.png-1,1898.png,foodChainsWebs,False,B) eastern chipmunk,B,B,True
1898.png-2,1898.png,foodChainsWebs,False,B) sun,B,B,True
1898.png-5,1898.png,foodChainsWebs,False,B) bamboo,B,B,True
1898.png-9,1898.png,foodChainsWebs,False,C) Sun,C,C,True
1898.png-10,1898.png,foodChainsWebs,False,A) Producer,A,A,True
1898.png-3,1898.png,foodChainsWebs,False,C) Bald eagle,C,C,True
2097.png-2,2097.png,foodChainsWebs,False,C) Tree,C,C,True
2097.png-5,2097.png,foodChainsWebs,False,B) Food web will be destroyed,B,B,True
2097.png-4,2097.png,foodChainsWebs,False,B) Spiders,B,C,False
2097.png-8,2097.png,foodChainsWebs,False,A) Carnivore,A,A,True
2097.png-3,2097.png,foodChainsWebs,False,C) ladybirds decrease,C,C,True
2097.png-7,2097.png,foodChainsWebs,False,C) aphid,C,C,True
2097.png-6,2097.png,foodChainsWebs,False,B) Bird,B,B,True
2097.png-0,2097.png,foodChainsWebs,False,D) bird,D,D,True
2097.png-9,2097.png,foodChainsWebs,False,A) tree,A,A,True
2097.png-1,2097.png,foodChainsWebs,False,C) Ladybird,C,C,True
1986.png-5,1986.png,foodChainsWebs,False,B) Rabbit,B,B,True
1986.png-2,1986.png,foodChainsWebs,False,B) Fewer hawks,B,B,True
1986.png-9,1986.png,foodChainsWebs,False,A) Deer,A,A,True
1986.png-3,1986.png,foodChainsWebs,False,C) Hawk,C,C,True
1986.png-6,1986.png,foodChainsWebs,False,A) Insects,A,A,True
1986.png-4,1986.png,foodChainsWebs,False,C) elks,C,C,True
1986.png-7,1986.png,foodChainsWebs,False,C) hawk,C,C,True
1986.png-0,1986.png,foodChainsWebs,False,C) willows,C,C,True
1986.png-1,1986.png,foodChainsWebs,False,C) hawks,C,C,True
1986.png-10,1986.png,foodChainsWebs,False,B) grasses,B,B,True
1986.png-8,1986.png,foodChainsWebs,False,B) willows,B,B,True
2022.png-1,2022.png,foodChainsWebs,False,C) Fish Eating Fish,C,C,True
2022.png-3,2022.png,foodChainsWebs,False,B) Water Flea,B,B,True
2022.png-0,2022.png,foodChainsWebs,False,A) water flea,A,A,True
2022.png-8,2022.png,foodChainsWebs,False,A) Prey fish,A,A,True
2022.png-6,2022.png,foodChainsWebs,False,A) From algae to water flea,A,A,True
2022.png-4,2022.png,foodChainsWebs,False,A) Population will decrease,A,A,True
2022.png-10,2022.png,foodChainsWebs,False,C) Alage,C,C,True
2022.png-5,2022.png,foodChainsWebs,False,B) fish eating fish,B,B,True
2022.png-9,2022.png,foodChainsWebs,False,B) Water flea,B,B,True
2022.png-2,2022.png,foodChainsWebs,False,B) Algae,B,B,True
2022.png-7,2022.png,foodChainsWebs,False,B) Algae,B,B,True
1946.png-2,1946.png,foodChainsWebs,False,B) Plants,B,B,True
1946.png-7,1946.png,foodChainsWebs,False,A) All the organisms will die gradually due to lack of food.,A,A,True
1946.png-10,1946.png,foodChainsWebs,False,B) turtle,B,B,True
1946.png-4,1946.png,foodChainsWebs,False,C) monkey,C,C,True
1946.png-8,1946.png,foodChainsWebs,False,C) Monkey,C,C,True
1946.png-5,1946.png,foodChainsWebs,False,A) Anaconda,A,A,True
1946.png-0,1946.png,foodChainsWebs,False,D) decrease,D,B,False
1946.png-1,1946.png,foodChainsWebs,False,A) increase,A,A,True
1946.png-3,1946.png,foodChainsWebs,False,B) anaconda,B,B,True
1946.png-11,1946.png,foodChainsWebs,False,B) sun,B,B,True
1946.png-6,1946.png,foodChainsWebs,False,"D) Turtle, anaconda",D,B,False
1946.png-9,1946.png,foodChainsWebs,False,A) Flowers will die,A,A,True
14.png-15,14.png,foodChainsWebs,False,A) Limpets would suffer,A,A,True
14.png-3,14.png,foodChainsWebs,False,"C) Lobster, gufi, fish",C,C,True
14.png-12,14.png,foodChainsWebs,False,"D) limpera, mussels, zooplankton",D,D,True
14.png-7,14.png,foodChainsWebs,False,A) seawood,A,A,True
14.png-2,14.png,foodChainsWebs,False,A) increase,A,A,True
14.png-13,14.png,foodChainsWebs,False,B) increase,B,B,True
14.png-4,14.png,foodChainsWebs,False,A) decrease,A,A,True
14.png-8,14.png,foodChainsWebs,False,C) prey,C,A,False
14.png-5,14.png,foodChainsWebs,False,B) producer,B,B,True
14.png-14,14.png,foodChainsWebs,False,A) decrease,A,A,True
14.png-17,14.png,foodChainsWebs,False,B) gull,B,B,True
14.png-10,14.png,foodChainsWebs,False,C) crab,C,C,True
14.png-6,14.png,foodChainsWebs,False,C) crab,C,C,True
14.png-0,14.png,foodChainsWebs,False,B) gull,B,B,True
14.png-11,14.png,foodChainsWebs,False,B) gull,B,B,True
14.png-1,14.png,foodChainsWebs,False,B) gull,B,B,True
14.png-9,14.png,foodChainsWebs,False,B) Lobster,B,A,False
14.png-16,14.png,foodChainsWebs,False,D) Seaweed,D,D,True
876.png-0,876.png,foodChainsWebs,False,B) Rabbit,B,B,True
876.png-7,876.png,foodChainsWebs,False,D) The population of frogs would decrease,D,A,False
876.png-4,876.png,foodChainsWebs,False,D) Producer,D,D,True
876.png-6,876.png,foodChainsWebs,False,C) hawk,C,C,True
876.png-1,876.png,foodChainsWebs,False,B) grass,B,B,True
876.png-3,876.png,foodChainsWebs,False,B) Sun,B,B,True
876.png-2,876.png,foodChainsWebs,False,B) more grass,B,B,True
876.png-5,876.png,foodChainsWebs,False,B) decrease,B,B,True
876.png-8,876.png,foodChainsWebs,False,A) Hawk,A,A,True
2004.png-9,2004.png,foodChainsWebs,False,A) owl,A,A,True
2004.png-6,2004.png,foodChainsWebs,False,C) goats,C,C,True
2004.png-5,2004.png,foodChainsWebs,False,D) Owls and Snakes,D,D,True
2004.png-1,2004.png,foodChainsWebs,False,A) snake,A,A,True
2004.png-11,2004.png,foodChainsWebs,False,C) goat,C,C,True
2004.png-2,2004.png,foodChainsWebs,False,B) kite,B,D,False
2004.png-0,2004.png,foodChainsWebs,False,B) Predator-prey,B,D,False
2004.png-3,2004.png,foodChainsWebs,False,C) Lion,C,C,True
2004.png-8,2004.png,foodChainsWebs,False,B) rabbit,B,B,True
2004.png-10,2004.png,foodChainsWebs,False,A) Mouse,A,A,True
2004.png-4,2004.png,foodChainsWebs,False,B) Green Plant,B,B,True
2004.png-7,2004.png,foodChainsWebs,False,D) Mouse,D,D,True
493.png-3,493.png,foodChainsWebs,False,C) Eagle,C,C,True
493.png-7,493.png,foodChainsWebs,False,C) hawk,C,C,True
493.png-8,493.png,foodChainsWebs,False,C) bacteria,C,C,True
493.png-0,493.png,foodChainsWebs,False,B) producer,B,B,True
493.png-2,493.png,foodChainsWebs,False,D) eagles,D,D,True
493.png-5,493.png,foodChainsWebs,False,B) plant,B,B,True
493.png-6,493.png,foodChainsWebs,False,B) insect,B,B,True
493.png-9,493.png,foodChainsWebs,False,A) Increase,A,A,True
493.png-1,493.png,foodChainsWebs,False,A) hawks,A,A,True
493.png-4,493.png,foodChainsWebs,False,A) Insects and small fish,A,A,True
705.png-5,705.png,foodChainsWebs,False,B) PHYTOPLANKTON,B,B,True
705.png-1,705.png,foodChainsWebs,False,D) human,D,D,True
705.png-7,705.png,foodChainsWebs,False,A) carnivore,A,A,True
705.png-6,705.png,foodChainsWebs,False,C) everything will decrease (and be destroyed.. ),C,C,True
705.png-2,705.png,foodChainsWebs,False,D) Fish population would decrease.,D,D,True
705.png-4,705.png,foodChainsWebs,False,B) a source of energy for consumers,B,B,True
705.png-0,705.png,foodChainsWebs,False,D) fish,D,D,True
705.png-3,705.png,foodChainsWebs,False,D) Shark,D,D,True
307.png-0,307.png,foodChainsWebs,False,D) Decrease in number of moose,D,D,True
307.png-9,307.png,foodChainsWebs,False,C) Decrease in number of birds,C,C,True
307.png-2,307.png,foodChainsWebs,False,C) Lynx population decreases,C,C,True
307.png-1,307.png,foodChainsWebs,False,A) insects,A,A,True
307.png-3,307.png,foodChainsWebs,False,A) Population will decrease,A,A,True
307.png-5,307.png,foodChainsWebs,False,D) Wolf,D,D,True
307.png-10,307.png,foodChainsWebs,False,C) wolf,C,C,True
307.png-7,307.png,foodChainsWebs,False,B) wolf,B,B,True
307.png-4,307.png,foodChainsWebs,False,C) owl,C,C,True
307.png-8,307.png,foodChainsWebs,False,A) wolf,A,A,True
307.png-6,307.png,foodChainsWebs,False,A) Wolf,A,A,True
1855.png-7,1855.png,foodChainsWebs,False,A) carnivores,A,A,True
1855.png-5,1855.png,foodChainsWebs,False,B) Wolf,B,B,True
1855.png-0,1855.png,foodChainsWebs,False,A) owl,A,A,True
1855.png-6,1855.png,foodChainsWebs,False,C) 1,C,C,True
1855.png-8,1855.png,foodChainsWebs,False,B) Squirrel,B,B,True
1855.png-9,1855.png,foodChainsWebs,False,D) wolf,D,D,True
1855.png-4,1855.png,foodChainsWebs,False,A) owl,A,A,True
1855.png-3,1855.png,foodChainsWebs,False,A) wolf,A,B,False
1855.png-10,1855.png,foodChainsWebs,False,B) The bird population would decrease.,B,B,True
1855.png-1,1855.png,foodChainsWebs,False,C) The number of consumers would decrease.,C,C,True
1855.png-2,1855.png,foodChainsWebs,False,B) insects,B,B,True
2000.png-9,2000.png,foodChainsWebs,False,C) Rabbits and goats will lose their source of energy,C,C,True
2000.png-8,2000.png,foodChainsWebs,False,B) Green plants,B,B,True
2000.png-2,2000.png,foodChainsWebs,False,A) Snake population decreases,A,A,True
2000.png-4,2000.png,foodChainsWebs,False,C) mouse,C,C,True
2000.png-1,2000.png,foodChainsWebs,False,A) large tree,A,A,True
2000.png-0,2000.png,foodChainsWebs,False,B) lion,B,B,True
2000.png-11,2000.png,foodChainsWebs,False,B) lion,B,B,True
2000.png-7,2000.png,foodChainsWebs,False,B) mouse,B,B,True
2000.png-10,2000.png,foodChainsWebs,False,C) snake,C,B,False
2000.png-6,2000.png,foodChainsWebs,False,A) green plant,A,A,True
2000.png-3,2000.png,foodChainsWebs,False,A) decrease,A,A,True
2000.png-5,2000.png,foodChainsWebs,False,C) Lion,C,C,True
2105.png-7,2105.png,foodChainsWebs,False,B) Beetle larva,B,B,True
2105.png-3,2105.png,foodChainsWebs,False,D) plants,D,D,True
2105.png-6,2105.png,foodChainsWebs,False,C) wolf spiders,C,C,True
2105.png-8,2105.png,foodChainsWebs,False,D) earwigs,D,B,False
2105.png-5,2105.png,foodChainsWebs,False,A) plants,A,A,True
2105.png-2,2105.png,foodChainsWebs,False,C) snail,C,C,True
2105.png-4,2105.png,foodChainsWebs,False,B) wolf spider,B,B,True
2105.png-0,2105.png,foodChainsWebs,False,D) wolf spider,D,D,True
2105.png-10,2105.png,foodChainsWebs,False,A) earwig,A,B,False
2105.png-9,2105.png,foodChainsWebs,False,B) snail would decrease,B,B,True
2105.png-1,2105.png,foodChainsWebs,False,C) decrease,C,C,True
2057.png-8,2057.png,foodChainsWebs,False,D) caterpiller,D,D,True
2057.png-1,2057.png,foodChainsWebs,False,D) 2,D,B,False
2057.png-9,2057.png,foodChainsWebs,False,D) Primary consumers,D,D,True
2057.png-7,2057.png,foodChainsWebs,False,B) Bird,B,B,True
2057.png-4,2057.png,foodChainsWebs,False,B) secondary consumer,B,B,True
2057.png-6,2057.png,foodChainsWebs,False,C) grasshopper,C,C,True
2057.png-10,2057.png,foodChainsWebs,False,C) snake,C,C,True
2057.png-0,2057.png,foodChainsWebs,False,B) plants,B,B,True
2057.png-2,2057.png,foodChainsWebs,False,A) frog,A,A,True
2057.png-5,2057.png,foodChainsWebs,False,B) snake,B,B,True
2057.png-3,2057.png,foodChainsWebs,False,D) plants,D,D,True
2018.png-4,2018.png,foodChainsWebs,False,D) leaf,D,D,True
2018.png-0,2018.png,foodChainsWebs,False,D) leaf,D,B,False
2018.png-9,2018.png,foodChainsWebs,False,A) predator,A,A,True
